ano,mes,data_hora,bioma,sigla_uf,id_municipio,latitude,longitude,satelite,dias_sem_chuva,precipitacao,risco_fogo,potencia_radiativa_fogo
2014,1,2014-01-20 16:30:00,Amazônia,PA,1507607,-1.502,-47.685,,,,,
2014,1,2014-01-20 16:30:00,Amazônia,PA,1508308,-1.682,-46.452,,,,,
2014,1,2014-01-20 16:30:00,Amazônia,PA,1508308,-1.595,-46.482,,,,,
2014,1,2014-01-20 16:30:00,Amazônia,PA,1508308,-1.744,-46.666,,,,,
2014,1,2014-01-20 16:30:00,Amazônia,MA,2102606,-1.82,-45.78,,,,,
2014,1,2014-01-20 16:30:00,Amazônia,MA,2102606,-1.393,-45.646,,,,,
2014,1,2014-01-20 16:30:00,Amazônia,MA,2105658,-2.041,-46.105,,,,,
2014,1,2014-01-20 16:30:00,Amazônia,MA,2106201,-1.409,-45.895,,,,,
2014,1,2014-01-20 18:10:00,Amazônia,RR,1400100,3.09,-60.847,,,,,
2014,1,2014-01-20 18:10:00,Amazônia,RR,1400100,3.093,-60.843,,,,,
2014,1,2014-01-20 18:10:00,Amazônia,RR,1400175,2.55,-60.379,,,,,
2014,1,2014-01-20 18:10:00,Amazônia,RR,1400175,2.546,-60.408,,,,,
2014,1,2014-01-20 18:10:00,Amazônia,RR,1400456,4.633,-60.642,,,,,
2014,1,2014-01-20 18:10:00,Amazônia,RR,1400456,4.617,-60.64,,,,,
2014,1,2014-01-20 18:10:00,Amazônia,RR,1400456,4.084,-60.671,,,,,
2014,1,2014-01-20 18:10:00,Amazônia,RR,1400456,4.087,-60.664,,,,,
2014,1,2014-01-21 15:32:00,Mata Atlântica,AL,2703759,-9.898,-36.098,,,,,
2014,1,2014-01-21 15:32:00,Mata Atlântica,AL,2704500,-8.973,-35.226,,,,,
2014,1,2014-01-21 15:33:00,Caatinga,RN,2414407,-5.341,-35.69,,,,,
2014,1,2014-01-21 15:33:00,Caatinga,RN,2414407,-5.348,-35.684,,,,,
2014,1,2014-01-21 15:33:00,Caatinga,PB,2506103,-7.388,-35.752,,,,,
2014,1,2014-01-21 15:33:00,Caatinga,PB,2509107,-7.043,-35.262,,,,,
2014,1,2014-01-21 15:33:00,Caatinga,PE,2604106,-8.315,-35.897,,,,,
2014,1,2014-01-21 15:33:00,Caatinga,PE,2604106,-8.313,-35.902,,,,,
2014,1,2014-01-21 17:05:00,Pampa,RS,4314605,-31.235,-52.951,,,,,
2014,1,2014-01-21 17:05:00,Pampa,RS,4314605,-31.226,-52.959,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,PR,4105706,-26.409,-52.352,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,PR,4106803,-25.915,-51.319,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,PR,4114302,-25.914,-49.386,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,PR,4121604,-26.24,-52.916,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4203600,-27.298,-51.559,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4207809,-27.072,-51.956,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4207809,-27.073,-51.969,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4208104,-26.498,-50.046,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4208104,-26.499,-50.056,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4209706,-26.994,-50.677,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4210100,-26.07,-49.862,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4210704,-26.465,-51.061,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4210902,-26.758,-53.077,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4212270,-26.761,-51.902,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4212403,-28.477,-49.198,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4213609,-26.438,-50.927,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4213609,-26.44,-50.938,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4213609,-26.328,-51.038,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4214201,-26.718,-52.818,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4214904,-28.095,-49.162,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4215505,-26.849,-50.415,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4215505,-26.823,-50.43,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4215802,-26.219,-49.408,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4217105,-28.051,-49.043,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4217808,-27.099,-50.072,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4218608,-27.288,-49.784,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4218608,-27.356,-49.869,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4218608,-27.289,-49.794,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,SC,4219358,-26.848,-49.708,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,RS,4309407,-28.858,-51.891,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,RS,4311254,-29.329,-52.759,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,RS,4318200,-28.907,-50.77,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,RS,4318200,-28.866,-50.771,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,RS,4318200,-28.818,-50.779,,,,,
2014,1,2014-01-21 17:06:00,Mata Atlântica,RS,4318424,-27.751,-51.872,,,,,
2014,1,2014-01-21 17:06:00,Pampa,RS,4318903,-28.412,-54.964,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,SP,3510500,-23.624,-45.425,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,SP,3528809,-22.679,-50.704,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4103107,-25.145,-49.018,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4104204,-25.11,-49.62,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4105201,-25.029,-49.177,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4111407,-24.965,-50.936,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4111407,-24.977,-50.956,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4111407,-24.953,-50.89,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4113254,-24.793,-52.42,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4113700,-23.692,-51.007,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4119301,-25.79,-51.355,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4119301,-25.788,-51.344,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4120606,-24.96,-51.164,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4120606,-25.147,-51.19,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4120606,-24.938,-51.068,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4120606,-25.145,-51.179,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4120606,-24.936,-51.281,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4120606,-24.999,-51.197,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4120606,-24.939,-51.079,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4120903,-25.513,-52.844,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4121703,-24.76,-50.965,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4121703,-24.504,-50.844,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4121703,-24.513,-50.843,,,,,
2014,1,2014-01-21 17:07:00,Cerrado,PR,4126306,-24.209,-49.413,,,,,
2014,1,2014-01-21 17:07:00,Mata Atlântica,PR,4126652,-25.739,-52.697,,,,,
2014,1,2014-01-21 17:08:00,Mata Atlântica,MS,5004700,-22.415,-53.643,,,,,
2014,1,2014-01-21 17:08:00,Cerrado,MS,5006200,-22.135,-53.339,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,PA,1500503,-0.639,-52.52,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,PA,1500503,-0.924,-53.056,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,PA,1504752,-3.131,-54.641,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,PA,1504752,-2.915,-54.417,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,PA,1504752,-3.13,-54.632,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,PA,1504752,-3.013,-54.655,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,PA,1505106,-1.713,-55.476,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,PA,1505304,-1.342,-55.907,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,AP,1600279,-0.763,-52.44,,,,,
2014,1,2014-01-21 17:13:00,Amazônia,MA,2112407,-1.774,-45.291,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400159,2.53,-59.95,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400159,2.393,-60.096,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400159,2.385,-60.087,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400159,2.397,-60.089,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400175,2.09,-60.936,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400175,2.095,-60.926,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400175,2.138,-60.602,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400175,2.092,-60.944,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.852,-60.051,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.265,-60.35,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.272,-60.344,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.228,-60.591,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.225,-60.584,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.8,-61.051,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.797,-61.065,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.222,-60.602,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.269,-60.361,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400209,1.262,-60.367,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400282,2.408,-61.622,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400282,2.405,-61.642,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400282,2.381,-61.448,,,,,
2014,1,2014-01-21 17:14:00,Amazônia,RR,1400282,2.38,-61.455,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400050,3.279,-61.312,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400050,2.714,-61.148,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400050,2.714,-61.153,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400050,3.276,-61.331,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400100,2.968,-60.857,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,3.348,-59.94,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,2.978,-60.428,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,2.951,-60.06,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,3.337,-59.939,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,2.907,-60.281,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,2.953,-60.053,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,3.35,-59.926,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,3.336,-59.945,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,2.896,-60.279,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,3.35,-59.932,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,3.335,-59.953,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400159,3.347,-59.947,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400175,2.629,-60.591,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400407,4.139,-60.331,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400407,4.035,-60.033,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400407,4.135,-59.98,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400456,3.718,-60.676,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400704,4.587,-60.334,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400704,4.348,-60.537,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400704,4.34,-60.529,,,,,
2014,1,2014-01-21 17:15:00,Amazônia,RR,1400704,4.337,-60.545,,,,,
2014,1,2014-01-22 16:12:00,Mata Atlântica,MG,3106101,-21.923,-43.386,,,,,
2014,1,2014-01-22 16:12:00,Mata Atlântica,RJ,3301900,-22.67,-42.854,,,,,
2014,1,2014-01-22 16:14:00,Mata Atlântica,BA,2931806,-15.055,-41.57,,,,,
2014,1,2014-01-22 16:14:00,Cerrado,MG,3120300,-16.838,-42.8,,,,,
2014,1,2014-01-22 16:14:00,Mata Atlântica,MG,3155603,-15.558,-42.385,,,,,
2014,1,2014-01-22 16:14:00,Cerrado,MG,3155603,-15.569,-42.392,,,,,
2014,1,2014-01-22 16:14:00,Cerrado,MG,3168002,-15.725,-42.171,,,,,
2014,1,2014-01-22 16:15:00,Mata Atlântica,PE,2602308,-8.417,-35.687,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,PE,2607000,-8.989,-37.925,,,,,
2014,1,2014-01-22 16:15:00,Mata Atlântica,AL,2702306,-10.211,-36.33,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,AL,2709202,-9.865,-37.05,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,SE,2801207,-9.822,-37.949,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,SE,2801207,-9.812,-37.948,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,SE,2801207,-9.82,-37.94,,,,,
2014,1,2014-01-22 16:15:00,Mata Atlântica,SE,2802809,-11.442,-37.443,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,SE,2803500,-10.853,-37.577,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,BA,2904050,-11.897,-41.383,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,BA,2904050,-11.895,-41.371,,,,,
2014,1,2014-01-22 16:15:00,Caatinga,BA,2913705,-11.891,-38.394,,,,,
2014,1,2014-01-22 16:16:00,Caatinga,PI,2200277,-7.16,-40.697,,,,,
2014,1,2014-01-22 16:16:00,Caatinga,CE,2307403,-6.41,-39.628,,,,,
2014,1,2014-01-22 16:16:00,Mata Atlântica,RN,2404200,-6.354,-35.212,,,,,
2014,1,2014-01-22 16:16:00,Caatinga,PB,2506400,-7.101,-35.502,,,,,
2014,1,2014-01-22 16:16:00,Caatinga,PB,2507002,-7.315,-38.178,,,,,
2014,1,2014-01-22 16:16:00,Caatinga,PB,2507002,-7.324,-38.177,,,,,
2014,1,2014-01-22 16:16:00,Caatinga,PE,2604908,-8.056,-35.732,,,,,
2014,1,2014-01-22 16:16:00,Mata Atlântica,PE,2616407,-8.274,-35.29,,,,,
2014,1,2014-01-22 16:16:00,Mata Atlântica,PE,2616407,-8.276,-35.302,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,PA,1503457,-2.628,-47.387,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,PA,1503457,-2.631,-47.411,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,MA,2103174,-3.695,-46.981,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,MA,2108256,-2.972,-45.426,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,MA,2108256,-2.978,-45.432,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,MA,2109809,-2.822,-45.493,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,MA,2109809,-2.844,-45.559,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,MA,2109809,-2.841,-45.542,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,MA,2109809,-2.45,-45.452,,,,,
2014,1,2014-01-22 16:17:00,Amazônia,MA,2110039,-2.509,-45.698,,,,,
2014,1,2014-01-22 16:17:00,Cerrado,MA,2112605,-3.184,-43.124,,,,,
2014,1,2014-01-22 16:17:00,Cerrado,MA,2112605,-3.25,-43.529,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,PI,2202208,-4.921,-42.114,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,PI,2205276,-4.808,-41.967,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2300200,-3.02,-40.05,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2300200,-3.078,-40.072,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2302800,-4.562,-39.443,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2302800,-4.248,-39.568,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2303709,-3.814,-38.726,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2306108,-3.922,-39.986,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2306553,-3.085,-39.871,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2310258,-3.481,-39.163,,,,,
2014,1,2014-01-22 16:17:00,Caatinga,CE,2314102,-3.642,-41.12,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,PA,1502202,-1.059,-47.168,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,PA,1503457,-2.623,-47.393,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,PA,1508308,-1.769,-46.661,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,PA,1508308,-1.546,-46.187,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,PA,1508308,-1.548,-46.205,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,PA,1508308,-1.771,-46.666,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2100550,-1.671,-45.895,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2100550,-1.639,-45.934,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2100550,-1.662,-45.89,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2100550,-1.665,-45.908,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2102606,-1.764,-45.783,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2112407,-1.824,-45.308,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2112456,-2.03,-45.22,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2112456,-2.028,-45.205,,,,,
2014,1,2014-01-22 16:18:00,Amazônia,MA,2112456,-2.038,-45.212,,,,,
2014,1,2014-01-22 17:48:00,Pampa,RS,4302907,-29.889,-54.995,,,,,
2014,1,2014-01-22 17:50:00,Mata Atlântica,SP,3506508,-21.297,-50.342,,,,,
2014,1,2014-01-22 17:50:00,Mata Atlântica,MS,5000856,-22.039,-53.951,,,,,
2014,1,2014-01-22 17:50:00,Mata Atlântica,MS,5003454,-22.063,-54.147,,,,,
2014,1,2014-01-22 17:50:00,Mata Atlântica,MS,5004700,-22.167,-53.997,,,,,
2014,1,2014-01-22 17:50:00,Mata Atlântica,MS,5005251,-22.846,-55.069,,,,,
2014,1,2014-01-22 17:51:00,Mata Atlântica,MS,5004502,-21.841,-54.949,,,,,
2014,1,2014-01-22 17:51:00,Cerrado,MS,5007109,-20.95,-53.772,,,,,
2014,1,2014-01-22 17:51:00,Mata Atlântica,MS,5007208,-21.889,-54.137,,,,,
2014,1,2014-01-22 17:51:00,Mata Atlântica,MS,5007208,-21.684,-54.454,,,,,
2014,1,2014-01-22 17:51:00,Mata Atlântica,MS,5007208,-21.893,-54.157,,,,,
2014,1,2014-01-22 17:51:00,Mata Atlântica,MS,5007208,-21.73,-54.342,,,,,
2014,1,2014-01-22 17:56:00,Amazônia,AM,1300029,-3.291,-64.829,,,,,
2014,1,2014-01-22 17:56:00,Amazônia,AM,1302108,-1.84,-66.649,,,,,
2014,1,2014-01-22 17:56:00,Amazônia,AM,1302108,-1.783,-66.511,,,,,
2014,1,2014-01-22 17:56:00,Amazônia,AM,1302108,-1.839,-66.639,,,,,
2014,1,2014-01-22 17:56:00,Amazônia,AM,1304260,-2.917,-65.361,,,,,
2014,1,2014-01-22 17:56:00,Amazônia,AM,1304260,-2.949,-65.2,,,,,
2014,1,2014-01-22 17:56:00,Amazônia,AM,1304260,-2.95,-65.209,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,AM,1303601,-0.43,-64.766,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,AM,1303601,-0.479,-65.185,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,AM,1303601,-0.431,-64.775,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,AM,1303809,-0.158,-67.115,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,AM,1303809,-0.392,-66.243,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,AM,1303809,-0.246,-67.017,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,AM,1303809,-0.112,-67.097,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400159,3.147,-60.336,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400159,3.153,-60.348,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400159,3.14,-60.346,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400175,2.093,-60.929,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400175,2.648,-60.59,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400175,2.653,-60.597,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400175,2.091,-60.944,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400175,2.039,-60.583,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400209,1.776,-61.15,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400209,1.14,-60.458,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400209,1.225,-60.587,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400209,1.138,-60.474,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400209,1.689,-60.377,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400209,1.897,-61.26,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400233,0.692,-59.536,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400233,0.79,-59.506,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400233,0.79,-59.5,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400233,0.689,-59.761,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400233,0.849,-59.361,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400282,2.404,-61.672,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400282,2.404,-61.638,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400282,2.393,-61.718,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400282,2.386,-61.453,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400472,0.072,-60.482,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400472,0.337,-60.382,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400472,0.644,-60.571,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400472,0.647,-60.555,,,,,
2014,1,2014-01-22 17:57:00,Amazônia,RR,1400472,0.643,-60.561,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400027,3.879,-64.429,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400027,3.877,-64.439,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400050,3.13,-61.301,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400050,3.162,-61.154,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400050,3.406,-61.138,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400407,4.173,-60.079,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400407,4.171,-60.097,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400407,4.173,-60.084,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400407,4.17,-60.103,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,4.337,-61.355,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,4.34,-61.34,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,4.121,-60.662,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,4.33,-61.323,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,3.733,-60.783,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,4.361,-60.604,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,3.847,-60.845,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,3.74,-60.773,,,,,
2014,1,2014-01-22 17:58:00,Amazônia,RR,1400456,3.737,-60.789,,,,,
2014,1,2014-01-23 15:21:00,Caatinga,PE,2604908,-8.065,-35.732,,,,,
2014,1,2014-01-23 16:54:00,Mata Atlântica,PR,4120606,-25.068,-51.159,,,,,
2014,1,2014-01-23 16:54:00,Mata Atlântica,PR,4120606,-25.066,-51.141,,,,,
2014,1,2014-01-23 16:54:00,Mata Atlântica,PR,4122800,-26.182,-53.315,,,,,
2014,1,2014-01-23 16:54:00,Mata Atlântica,SC,4201505,-28.22,-48.985,,,,,
2014,1,2014-01-23 16:54:00,Mata Atlântica,SC,4201505,-28.222,-48.978,,,,,
2014,1,2014-01-23 16:54:00,Mata Atlântica,SC,4207205,-28.181,-48.901,,,,,
2014,1,2014-01-23 16:54:00,Mata Atlântica,SC,4211306,-26.82,-48.718,,,,,
2014,1,2014-01-23 16:54:00,Mata Atlântica,SC,4217105,-28.218,-48.971,,,,,
2014,1,2014-01-23 16:55:00,Cerrado,MG,3107109,-21.028,-45.52,,,,,
2014,1,2014-01-23 16:55:00,Mata Atlântica,RJ,3304557,-22.902,-43.754,,,,,
2014,1,2014-01-23 16:55:00,Mata Atlântica,SP,3514809,-24.451,-48.046,,,,,
2014,1,2014-01-23 16:55:00,Cerrado,SP,3527603,-21.593,-47.652,,,,,
